"scientificName","scientificNameAuthorship","subtaxonAuthorship","commonName","kingdom","phylum","subphylum","superclass","class","subclass","superorder","order","suborder","superfamily","family","subfamily","tribe","genus","specificEpithet","hybrid","subspecies","variety","establishmentMeans","provincialStatus","nationalStatus","firstReported","firstReportedBy","firstReportedSource","firstReportedCollectionNumber","firstReportedGBIF","lastReported","lastReportedBy","lastReportedSource","lastReportedCollectionNumber","lastReportedGBIF","recordCount","reportingStatus","iNatObservationStatus","notes","ID","statsCode"
"Doris odhneri","(MacFarland, 1966)","","white nudibranch","Animalia","Mollusca","","","Gastropoda","Heterobranchia","Nudipleura","Nudibranchia","Doridina","Doridoidea","Dorididae","",,"Doris","odhneri",,"",,"native","unlisted","","1973-09-20","Andy Lamb","PMLS","",,"2021-03-02","Dave Zeuss Cochrane","iNaturalist","",,61,"confirmed","observed","",124210,"VAS"
"Doryteuthis opalescens","(Berry, 1911)","","California market squid","Animalia","Mollusca","","","Cephalopoda","Coleoidea","Decapodiformes","Teuthida","","","Loliginidae","",,"Doryteuthis","opalescens",,"",,"native","unlisted","","2008-02-06","Karolle Wall","iNaturalist","",,"2020-05-17","Karen Stan","iNaturalist","",,3,"confirmed","observed","",153981,"VAS"
"Enteroctopus dofleini","(Wülker, 1910)","","giant pacific octopus","Animalia","Mollusca","","","Cephalopoda","Coleoidea","Octopodiformes","Octopoda","Incirrata","Octopodoidea","Enteroctopodidae","",,"Enteroctopus","dofleini",,"",,"native","unlisted","","1993-05-09","Charlie Gibbs","PMLS","",,"2021-07-12","Dave Zeuss Cochrane","iNaturalist","",,35,"confirmed","observed","",48863,"VAS"
"Entodesma navicula","(Adams & Reeve, 1850)","","rock entodesma","Animalia","Mollusca","","","Bivalvia","Autobranchia","Anomalodesmata","","","Pandoroidea","Lyonsiidae","",,"Entodesma","navicula",,"",,"native","unlisted","","1969-02-22","Andy Lamb","PMLS","",,"2019-05-04","","iNaturalist","",,108,"confirmed","observed","",339164,"VAS"
"Epitonium indianorum","(Carpenter, 1865)","","money wentletrap","Animalia","Mollusca","","","Gastropoda","Caenogastropoda","","","","Epitonioidea","Epitoniidae","",,"Epitonium","indianorum",,"",,"native","unlisted","","2008-07-19","Andy Lamb","PMLS","",,"2010-05-30","Andy Lamb","PMLS","",,3,"confirmed","unobserved","",129921,"VAS"
"Eubranchus rustyus","(Er. Marcus, 1961)","","homely aeolid","Animalia","Mollusca","","","Gastropoda","Heterobranchia","Nudipleura","Nudibranchia","Cladobranchia","Fionoidea","Eubranchidae","",,"Eubranchus","rustyus",,"",,"native","unlisted","","2014-04-08","karin fletcher","iNaturalist","",,"2019-05-04","Galiano observer","iNaturalist","",,5,"confirmed","observed","",50471,"VAS"
"Eubranchus sanjuanensis","Roller, 1972","","San Juan aeolid","Animalia","Mollusca","","","Gastropoda","Heterobranchia","Nudipleura","Nudibranchia","Cladobranchia","Fionoidea","Eubranchidae","",,"Eubranchus","sanjuanensis",,"",,"native","unlisted","","2014-04-08","karin fletcher","iNaturalist","",,"2019-05-04","Galiano observer","iNaturalist","",,2,"confirmed","observed","",544965,"VAS"
"Fusitriton oregonensis","(Redfield, 1848)","","Oregon triton","Animalia","Mollusca","","","Gastropoda","Caenogastropoda","","Littorinimorpha","","Tonnoidea","Ranellidae","",,"Fusitriton","oregonensis",,"",,"native","unlisted","","1973-09-20","Andy Lamb","PMLS","",,"2019-05-04","Larry Taylor","PMLS","",,18,"confirmed","unobserved","",448389,"VAS"
"Gari californica","(Conrad, 1849)","","California sunsetclam","Animalia","Mollusca","","","Bivalvia","Autobranchia","Imparidentia","Cardiida","","Tellinoidea","Psammobiidae","",,"Gari","californica",,"",,"native","unlisted","","2005-12-10","Andy Lamb","PMLS","",,"2019-03-11","Andy Lamb","PMLS","",,45,"confirmed","unobserved","",354323,"VAS"
"Gastropteron pacificum","Bergh, 1894","","winged sea slug","Animalia","Mollusca","","","Gastropoda","Heterobranchia","","Cephalaspidea","","Philinoidea","Gastropteridae","",,"Gastropteron","pacificum",,"",,"native","unlisted","","1994-02-27","Charlie Gibbs","PMLS","",,"2009-07-26","Karolle Wall","iNaturalist","",,7,"confirmed","observed","",49839,"VAS"
"Geitodoris heathi","(MacFarland, 1905)","","Heath's dorid","Animalia","Mollusca","","","Gastropoda","Heterobranchia","Nudipleura","Nudibranchia","Doridina","Doridoidea","Discodorididae","",,"Geitodoris","heathi",,"",,"native","unlisted","","1981-05-31","Andy Lamb","PMLS","",,"2023-03-25","Dave Zeuss Cochrane","iNaturalist","",,33,"confirmed","observed","",47505,"VAS"
"Haliotis kamtschatkana","Jonas, 1845","","northern abalone","Animalia","Mollusca","","","Gastropoda","Vetigastropoda","","Lepetellida","","Haliotoidea","Haliotidae","",,"Haliotis","kamtschatkana",,"",,"native","unlisted","","1981-05-31","Andy Lamb","PMLS","",,"2019-03-11","Andy Lamb","PMLS","",,44,"confirmed","unobserved","",56654,"VAS"
"Hermissenda crassicornis","(Eschscholtz, 1831)","","thick-horned nudibranch","Animalia","Mollusca","","","Gastropoda","Heterobranchia","Nudipleura","Nudibranchia","Cladobranchia","Aeolidioidea","Myrrhinidae","",,"Hermissenda","crassicornis",,"",,"native","unlisted","","1969-02-21","Andy Lamb","PMLS","",,"2022-06-05","Dave Zeuss Cochrane","iNaturalist","",,63,"confirmed","observed","",495552,"VAS"
"Himatina trophina","(Bergh, 1890)","","red flabellina","Animalia","Mollusca","","","Gastropoda","Heterobranchia","Nudipleura","Nudibranchia","Cladobranchia","Fionoidea","Coryphellidae","",,"Himatina","trophina",,"",,"native","unlisted","","1985-08-02","Andy Lamb","PMLS","",,"2019-05-05","Stefania Gorgopa","PMLS","",,42,"confirmed","observed","reported as Flabellina trophina; the photograph posted on iNaturalist does not appear to be what is now called Himatina trophina (kf)",633561,"VAS"
"Humilaria kennerleyi","(Reeve, 1863)","","Kennerley's venus","Animalia","Mollusca","","","Bivalvia","Autobranchia","Imparidentia","Venerida","","Veneroidea","Veneridae","",,"Humilaria","kennerleyi",,"",,"native","unlisted","","1958-09-05","Ian McTaggart-Cowan","RBCM","979-00318-002",,"2016-02-27","Andy Lamb","PMLS","",,34,"confirmed","unobserved","",873901,"VAS"
"Katharina tunicata","(Wood, 1815)","","black leather chiton","Animalia","Mollusca","","","Polyplacophora","Neoloricata","","Chitonida","Acanthochitonina","Mopalioidea","Mopaliidae","Mopaliinae",,"Katharina","tunicata",,"",,"native","unlisted","","1993-08-16","Andy Lamb","PMLS","",,"2023-01-26","","iNaturalist","",,18,"confirmed","observed","",47632,"VAS"
"Kellia suborbicularis","(Montagu, 1803)","","suborbicular kellyclam","Animalia","Mollusca","","","Bivalvia","Autobranchia","Imparidentia","Galeommatida","","Galeommatoidea","Lasaeidae","",,"Kellia","suborbicularis",,"",,"native","unlisted","","2006-06-30","Andy Lamb","PMLS","",,"2010-04-18","Andy Lamb","PMLS","",,2,"confirmed","unobserved","",253475,"VAS"
"Knoutsodonta jannae","(Millen, 1987)","","Janna's adalaria","Animalia","Mollusca","","","Gastropoda","Heterobranchia","Nudipleura","Nudibranchia","Doridina","Onchidoridoidea","Onchidorididae","",,"Knoutsodonta","jannae",,"",,"native","unlisted","","2009-11-15","karin fletcher","iNaturalist","",,"2018-06-24","Karin Fletcher","PMLS","",,4,"confirmed","observed","",508447,"VAS"
"Lepeta concentrica","(Middendorff, 1848)","","ringed blind limpet","Animalia","Mollusca","","","Gastropoda","Patellogastropoda","","","","Lottioidea","Lepetidae","",,"Cryptobranchia","concentrica",,"",,"native","unlisted","","2007-10-14","Andy Lamb","PMLS","",,"2018-06-19","Andy Lamb","PMLS","",,5,"confirmed","unobserved","",1240081,"VAS"
"Lepidozona interstincta","(Gould, 1852)","","smooth lepidozona","Animalia","Mollusca","","","Polyplacophora","Neoloricata","","Chitonida","Chitonina","Chitonoidea","Ischnochitonidae","",,"Lepidozona","interstincta",,"",,"native","unlisted","","1986-09-30","","RBCM","986-00197-069",,"2016-02-07","Andy Lamb","PMLS","",,5,"confirmed","unobserved","",131231,"VAS"
"Lepidozona mertensii","(Middendorff, 1847)","","Merten's chiton","Animalia","Mollusca","","","Polyplacophora","Neoloricata","","Chitonida","Chitonina","Chitonoidea","Ischnochitonidae","",,"Lepidozona","mertensii",,"",,"native","unlisted","","1986-04-08","","RBCM","986-00191-036",,"2019-03-17","Andy Lamb","PMLS","",,117,"confirmed","unobserved","",117621,"VAS"
"Leukoma staminea","(Conrad, 1837)","","Pacific littleneck clam","Animalia","Mollusca","","","Bivalvia","Autobranchia","Imparidentia","Venerida","","Veneroidea","Veneridae","Chioninae",,"Leukoma","staminea",,"",,"native","unlisted","","2007-10-14","Andy Lamb","PMLS","",,"2022-09-10","","iNaturalist","",,20,"confirmed","observed","",333608,"VAS"
"Limacia cockerelli","(MacFarland, 1905)","","Cockerell's nudibranch","Animalia","Mollusca","","","Gastropoda","Heterobranchia","Nudipleura","Nudibranchia","Doridina","Polyceroidea","Polyceridae","Triophinae",,"Limacia","cockerelli",,"",,"native","unlisted","","1985-12-07","Andy Lamb","PMLS","",,"2016-02-07","Andy Lamb","PMLS","",,15,"confirmed","unobserved","",538830,"VAS"
"Lirabuccinum dirum","(Reeve, 1846)","","dire whelk","Animalia","Mollusca","","","Gastropoda","Caenogastropoda","","Neogastropoda","","Buccinoidea","Buccinidae","",,"Lirabuccinum","dirum",,"",,"native","unlisted","","1985-12-07","Andy Lamb","PMLS","",,"2019-05-05","","iNaturalist","",,28,"confirmed","observed","",117642,"VAS"
"Littorina scutulata","Gould, 1849","","checkered periwinkle","Animalia","Mollusca","","","Gastropoda","Caenogastropoda","","Littorinimorpha","","Littorinoidea","Littorinidae","Littorininae",,"Littorina","scutulata",,"",,"native","unlisted","","2015-03-04","Andrew Simon","iNaturalist","",,"2022-07-18","Gabe Schp","iNaturalist","",,8,"confirmed","observed","",69995,"VAS"
"Lottia persona","(Rathke, 1833)","","mask limpet","Animalia","Mollusca","","","Gastropoda","Patellogastropoda","","","","Lottioidea","Lottiidae","Lottiinae",,"Lottia","persona",,"",,"native","unlisted","","2014-06-24","Michael Butler","iNaturalist","",,"2022-05-30","Derek Hilborn","iNaturalist","",,8,"confirmed","observed","",339143,"VAS"
"Lottia scutum","(Rathke, 1833)","","plate limpet","Animalia","Mollusca","","","Gastropoda","Patellogastropoda","","","","Lottioidea","Lottiidae","Lottiinae",,"Lottia","scutum",,"",,"native","unlisted","","2006-06-30","Andy Lamb","PMLS","",,"2021-03-27","Andrew Simon","iNaturalist","",,12,"confirmed","observed","",129962,"VAS"
"Macoma nasuta","(Conrad, 1857)","","bent-nose macoma","Animalia","Mollusca","","","Bivalvia","Autobranchia","Imparidentia","Cardiida","","Tellinoidea","Tellinidae","Macominae",,"Macoma","nasuta",,"",,"native","unlisted","","2009-11-14","Andy Lamb","PMLS","",,"2016-08-21","","iNaturalist","",,3,"confirmed","observed","",117612,"VAS"
"Margarites pupillus","(Gould, 1849)","","puppet margarite","Animalia","Mollusca","","","Gastropoda","Vetigastropoda","","Trochida","","Trochoidea","Margaritidae","",,"Margarites","pupillus",,"",,"native","unlisted","","2009-02-08","Andy Lamb","PMLS","",,"2022-02-25","Andrew Simon","iNaturalist","",,5,"confirmed","observed","",129922,"VAS"
"Melanella micans","(Carpenter, 1865)","","shining balcis","Animalia","Mollusca","","","Gastropoda","Caenogastropoda","","Littorinimorpha","","Vanikoroidea","Eulimidae","",,"Melanella","micans",,"",,"native","unlisted","","1961-06-22","Ian McTaggart-Cowan","RBCM","979-03323-001",,"2006-06-30","Andy Lamb","PMLS","",,2,"confirmed","unobserved","",733259,"VAS"
"Melanochlamys diomedea","(Bergh, 1894)","","Diomedes aglajid","Animalia","Mollusca","","","Gastropoda","Heterobranchia","","Cephalaspidea","","Philinoidea","Aglajidae","",,"Melanochlamys","diomedea",,"",,"native","unlisted","","1975-06-17","Philip Lambert","RBCM","975-00224-004",,"2018-05-29","Karolle Wall","iNaturalist","",,3,"confirmed","observed","reported as (syn) Aglaja diomedea",345334,"VAS"
"Melibe leonina","(Gould, 1852)","","hooded nudibranch","Animalia","Mollusca","","","Gastropoda","Heterobranchia","Nudipleura","Nudibranchia","Cladobranchia","Dendronotoidea","Tethydidae","",,"Melibe","leonina",,"",,"native","unlisted","","1994-10-07","Andy Lamb","PMLS","",,"2019-08-29","Andrew Simon","iNaturalist","",,14,"confirmed","observed","",48455,"VAS"
"Mopalia ciliata","(G. B. Sowerby II, 1840)","","northern hairy chiton","Animalia","Mollusca","","","Polyplacophora","Neoloricata","","Chitonida","Acanthochitonina","Mopalioidea","Mopaliidae","Mopaliinae",,"Mopalia","ciliata",,"",,"native","unlisted","","1999-07-31","Charlie Gibbs","PMLS","",,"2012-10-06","Andy Lamb","PMLS","",,6,"confirmed","unobserved","Formerly reported as Mopalia kennerelyi",360858,"VAS"
"Mopalia hindsii","(Reeve, 1847)","","Hind's mopalia","Animalia","Mollusca","","","Polyplacophora","Neoloricata","","Chitonida","Acanthochitonina","Mopalioidea","Mopaliidae","Mopaliinae",,"Mopalia","hindsii",,"",,"native","unlisted","","1999-07-31","Charlie Gibbs","PMLS","",,"2021-12-16","Andrew Simon","iNaturalist","",,35,"confirmed","observed","",51725,"VAS"
"Mopalia lignosa","(Gould, 1846)","","woody chiton","Animalia","Mollusca","","","Polyplacophora","Neoloricata","","Chitonida","Acanthochitonina","Mopalioidea","Mopaliidae","Mopaliinae",,"Mopalia","lignosa",,"",,"native","unlisted","","1986-09-30","","RBCM","986-00197-070",,"2021-07-10","Emily Adamczyk","iNaturalist","",,26,"confirmed","observed","",51724,"VAS"
"Mopalia muscosa","(Gould, 1846)","","mossy chiton","Animalia","Mollusca","","","Polyplacophora","Neoloricata","","Chitonida","Acanthochitonina","Mopalioidea","Mopaliidae","Mopaliinae",,"Mopalia","muscosa",,"",,"native","unlisted","","2008-10-10","Andy Lamb","PMLS","",,"2022-11-26","Alex Niese","iNaturalist","",,19,"confirmed","observed","",117633,"VAS"
"Mopalia spectabilis","I.M. Cowan & G.M. Cowan, 1977","","red-flecked mopalia","Animalia","Mollusca","","","Polyplacophora","Neoloricata","","Chitonida","Acanthochitonina","Mopalioidea","Mopaliidae","Mopaliinae",,"Mopalia","spectabilis",,"",,"native","unlisted","","1999-05-04","Andy Lamb","PMLS","",,"2019-03-17","Andy Lamb","PMLS","",,17,"confirmed","observed","",364026,"VAS"
"Mopalia swanii","Carpenter, 1864","","Swan's mopalia","Animalia","Mollusca","","","Polyplacophora","Neoloricata","","Chitonida","Acanthochitonina","Mopalioidea","Mopaliidae","Mopaliinae",,"Mopalia","swanii",,"",,"native","unlisted","","1986-09-30","","RBCM","986-00197-071",,"2019-03-17","Andy Lamb","PMLS","",,18,"confirmed","unobserved","",339904,"VAS"
"Mopalia vespertina","(Gould, 1852)","","smooth mopalia","Animalia","Mollusca","","","Polyplacophora","Neoloricata","","Chitonida","Acanthochitonina","Mopalioidea","Mopaliidae","Mopaliinae",,"Mopalia","vespertina",,"",,"native","unlisted","","1973-04-20","Ian McTaggart-Cowan","RBCM","988-00095-001",,"2020-05-08","Andrew Simon","iNaturalist","",,31,"confirmed","observed","",364027,"VAS"
"Mya truncata","Linnaeus, 1758","","truncated softshell-clam","Animalia","Mollusca","","","Bivalvia","Autobranchia","Imparidentia","Myida","","Myoidea","Myidae","",,"Mya","truncata",,"",,"native","unlisted","","2008-04-27","Andy Lamb","PMLS","",,"2016-07-24","Andy Lamb","PMLS","",,5,"confirmed","unobserved","",447416,"VAS"
"Mytilimeria nuttalli","Conrad, 1837","","bladderclam","Animalia","Mollusca","","","Bivalvia","Autobranchia","Anomalodesmata","","","Pandoroidea","Lyonsiidae","",,"Mytilimeria","nuttalli",,"",,"native","unlisted","","1985-07-29","Andy Lamb","PMLS","",,"2018-06-19","Andy Lamb","PMLS","",,43,"confirmed","unobserved","",873896,"VAS"
"Mytilus edulis complex","","","blue mussel","Animalia","Mollusca","","","Bivalvia","Autobranchia","","Mytilida","","Mytiloidea","Mytilidae","Mytilinae",,"Mytilus","edulis",,"",,"native","unlisted","","1968-08-02","Andy Lamb","PMLS","",,"2022-10-04","Paul Grieve","iNaturalist","",,63,"confirmed","observed","",62807,"VAS"
"Neostylidium eschrichtii","(Middendorff, 1849)","","threaded bittium","Animalia","Mollusca","","","Gastropoda","Caenogastropoda","","Neotaenioglossa","","Cerithioidea","Cerithiidae","",,"Neostylidium","eschrichtii",,"",,"native","unlisted","","2015-08-28","Lauren Magner","iNaturalist","",,"2021-04-18","Andrew Simon","iNaturalist","",,3,"confirmed","observed","",448152,"VAS"
"Neverita lewisii","(Gould, 1847)","","Lewis' moon snail","Animalia","Mollusca","","","Gastropoda","Caenogastropoda","","Littorinimorpha","","Naticoidea","Naticidae","Polinicinae",,"Neverita","lewisii",,"",,"native","unlisted","","1961-06-23","","RBCM","976-01146-004",,"2022-09-28","Dave Zeuss Cochrane","iNaturalist","",,35,"confirmed","observed","",447427,"VAS"
"Nucella canaliculata","(Duclos, 1832)","","channelled dogwinkle","Animalia","Mollusca","","","Gastropoda","Caenogastropoda","","Neogastropoda","","Muricoidea","Muricidae","Ocenebrinae",,"Nucella","canaliculata",,"",,"native","unlisted","","1994-10-23","Andy Lamb","PMLS","",,"2016-03-27","Andy Lamb","PMLS","",,7,"confirmed","unobserved","",69998,"VAS"
"Nucella lamellosa","(Gmelin, 1791)","","wrinkled dogwinkle","Animalia","Mollusca","","","Gastropoda","Caenogastropoda","","Neogastropoda","","Muricoidea","Muricidae","Ocenebrinae",,"Nucella","lamellosa",,"",,"native","unlisted","","1961-06-22","Ian McTaggart-Cowan","RBCM","979-03331",,"2022-11-26","Alex Niese","iNaturalist","",,179,"confirmed","observed","",117641,"VAS"
"Nucella ostrina","(Gould, 1852)","","northern striped dogwinkle","Animalia","Mollusca","","","Gastropoda","Caenogastropoda","","Neogastropoda","","Muricoidea","Muricidae","Ocenebrinae",,"Nucella","ostrina",,"",,"native","unlisted","","2008-02-17","Andy Lamb","PMLS","",,"2019-05-04","Norah Brown","iNaturalist","",,4,"confirmed","observed","",122704,"VAS"
"Octopus rubescens","Berry, 1953","","Pacific red octopus","Animalia","Mollusca","","","Cephalopoda","Coleoidea","Octopodiformes","Octopoda","Incirrata","Octopodoidea","Octopodidae","",,"Octopus","rubescens",,"",,"native","unlisted","","1995-02-25","Charlie Gibbs","PMLS","",,"2016-07-24","Andy Lamb","PMLS","",,2,"confirmed","unobserved","",47455,"VAS"
"Onchidoris bilamellata","(Linnaeus, 1767)","","barnacle-eating nudibranch","Animalia","Mollusca","","","Gastropoda","Heterobranchia","Nudipleura","Nudibranchia","Doridina","Onchidoridoidea","Onchidorididae","",,"Onchidoris","bilamellata",,"",,"native","unlisted","","2006-06-23","Andy Lamb","PMLS","",,"2022-03-10","Josh Baryia","iNaturalist","",,24,"confirmed","observed","",47480,"VAS"
"Onchidoris evincta","(Millen, 2006)","","crowned dorid","Animalia","Mollusca","","","Gastropoda","Heterobranchia","Nudipleura","Nudibranchia","Doridina","Onchidoridoidea","Onchidorididae","",,"Onchidoris","evincta",,"",,"native","unlisted","","2014-04-08","karin fletcher","iNaturalist","",,"2018-06-19","karin fletcher","iNaturalist","",,2,"confirmed","observed","",897911,"VAS"
"Orienthella trilineata","(O'Donoghue, 1921)","","three-lined nudibranch","Animalia","Mollusca","","","Gastropoda","Heterobranchia","Nudipleura","Nudibranchia","Cladobranchia","Fionoidea","Coryphellidae","",,"Orienthella","trilineata",,"",,"native","unlisted","","1985-08-02","Andy Lamb","PMLS","",,"2019-05-05","Emily Adamczyk","iNaturalist","",,63,"confirmed","observed","reported as Flabellina trilineata",764704,"VAS"
"Paciocinebrina interfossa","(Carpenter, 1864)","","sculptured rocksnail","Animalia","Mollusca","","","Gastropoda","Caenogastropoda","","Neogastropoda","","Muricoidea","Muricidae","Ocenebrinae",,"Paciocinebrina","interfossa",,"",,"native","unlisted","","2009-10-10","Andy Lamb","PMLS","",,"2017-03-18","Andy Lamb","PMLS","",,3,"confirmed","unobserved","",910801,"VAS"
"Paciocinebrina lurida","(Middendorff, 1848)","","lurid rocksnail","Animalia","Mollusca","","","Gastropoda","Caenogastropoda","","Neogastropoda","","Muricoidea","Muricidae","Ocenebrinae",,"Paciocinebrina","lurida",,"",,"native","unlisted","","1994-09-10","Andy Lamb","PMLS","",,"2019-03-17","Andy Lamb","PMLS","",,50,"confirmed","unobserved","",910800,"VAS"
"Panopea generosa","(Gould, 1850)","","Pacific geoduck","Animalia","Mollusca","","","Bivalvia","Autobranchia","Imparidentia","Adapedonta","","Hiatelloidea","Hiatellidae","",,"Panopea","generosa",,"",,"native","unlisted","","1994-10-23","Andy Lamb","PMLS","",,"2019-05-04","","iNaturalist","",,10,"confirmed","observed","",117618,"VAS"
"Peltodoris lentiginosa","(Millen, 1982)","","freckled pale sea lemon","Animalia","Mollusca","","","Gastropoda","Heterobranchia","Nudipleura","Nudibranchia","Doridina","Doridoidea","Discodorididae","",,"Peltodoris","lentiginosa",,"",,"native","unlisted","","2006-03-05","Andy Lamb","PMLS","",,"2019-03-17","Andy Lamb","PMLS","",,36,"confirmed","observed","",513834,"VAS"
"Peltodoris nobilis","(MacFarland, 1905)","","noble sea lemon","Animalia","Mollusca","","","Gastropoda","Heterobranchia","Nudipleura","Nudibranchia","Doridina","Doridoidea","Discodorididae","",,"Peltodoris","nobilis",,"",,"native","unlisted","","1968-08-02","Andy Lamb","PMLS","",,"2022-02-12","Dave Zeuss Cochrane","iNaturalist","",,145,"confirmed","observed","",48450,"VAS"
"Petaloconchus compactus","(P. P. Carpenter, 1864)","","northern compact wormsnail","Animalia","Mollusca","","","Gastropoda","Caenogastropoda","","Littorinimorpha","","Vermetoidea","Vermetidae","",,"Petaloconchus","compactus",,"",,"native","unlisted","","1985-12-07","Andy Lamb","PMLS","",,"2011-11-25","Andy Lamb","PMLS","",,8,"confirmed","unobserved","",883089,"VAS"
"Phyllaplysia taylori","Dall, 1900","","zebra leafslug","Animalia","Mollusca","","","Gastropoda","Heterobranchia","","Aplysiida","","Aplysioidea","Aplysiidae","",,"Phyllaplysia","taylori",,"",,"native","unlisted","","1985-12-07","Andy Lamb","PMLS","",,"2015-05-21","Karolle Wall","iNaturalist","",,7,"confirmed","observed","",49864,"VAS"
"Pododesmus macrochisma","(Deshayes, 1839)","","green false-jingle","Animalia","Mollusca","","","Bivalvia","Autobranchia","","Pectinida","","Pectinoidea","Anomiidae","",,"Pododesmus","macrochisma",,"",,"native","unlisted","","1973-09-20","Andy Lamb","PMLS","",,"2022-08-04","","iNaturalist","",,132,"confirmed","observed","",68652,"VAS"
"Puncturella cucullata","(Gould, 1846)","","hooded puncturella","Animalia","Mollusca","","","Gastropoda","Vetigastropoda","","Lepetellida","","Fissurelloidea","Fissurellidae","",,"Puncturella","cucullata",,"",,"native","unlisted","","1986-09-30","","RBCM","986-00197-038",,"2019-03-17","Andy Lamb","PMLS","",,23,"confirmed","unobserved","",904312,"VAS"
"Rossia pacifica","Berry, 1911","","stubby squid","Animalia","Mollusca","","","Cephalopoda","Coleoidea","Decapodiformes","Sepiida","","","Sepiolidae","Rossiinae",,"Rossia","pacifica",,"",,"native","unlisted","","1994-02-27","Charlie Gibbs","PMLS","",,"2008-09-19","Andy Lamb","PMLS","",,5,"confirmed","unobserved","",151358,"VAS"
"Rostanga pulchra","MacFarland, 1905","","red sponge nudibranch","Animalia","Mollusca","","","Gastropoda","Heterobranchia","Nudipleura","Nudibranchia","Doridina","Doridoidea","Discodorididae","",,"Rostanga","pulchra",,"",,"native","unlisted","","1985-12-07","Andy Lamb","PMLS","",,"2019-05-04","Galiano observer","iNaturalist","",,10,"confirmed","observed","",47473,"VAS"
"Saxidomus gigantea","(Deshayes, 1839)","","Washington butter clam","Animalia","Mollusca","","","Bivalvia","Autobranchia","Imparidentia","Venerida","","Veneroidea","Veneridae","",,"Saxidomus","gigantea",,"",,"native","unlisted","","2006-06-23","Andy Lamb","PMLS","",,"2022-10-15","Jana Ronne","iNaturalist","",,18,"confirmed","observed","",130233,"VAS"
"Scabrotrophon maltzani","(Kobelt, 1878)","","sandpaper trophon","Animalia","Mollusca","","","Gastropoda","Caenogastropoda","","Neogastropoda","","Muricoidea","Muricidae","Trophoninae",,"Scabrotrophon","maltzani",,"",,"native","unlisted","","1985-12-07","Andy Lamb","PMLS","",,"2019-03-11","Andy Lamb","PMLS","",,19,"confirmed","unobserved","",500269,"VAS"
"Semele rubropicta","Dall, 1871","","rose-painted clam","Animalia","Mollusca","","","Bivalvia","Autobranchia","Imparidentia","Cardiida","","Tellinoidea","Semelidae","",,"Semele","rubropicta",,"",,"native","unlisted","","2008-10-07","Andy Lamb","PMLS","",,"2011-11-18","Andy Lamb","PMLS","",,4,"confirmed","unobserved","",371110,"VAS"
"Solen sicarius","Gould, 1850","","sickle jackknife-clam","Animalia","Mollusca","","","Bivalvia","Autobranchia","Imparidentia","Adapedonta","","Solenoidea","Solenidae","",,"Solen","sicarius",,"",,"native","unlisted","","2007-12-09","Andy Lamb","PMLS","",,"2016-01-23","Andy Lamb","PMLS","",,2,"confirmed","unobserved","",54529,"VAS"
"Tochuina gigantea","(Bergh, 1904)","","orange-peel nudibranch","Animalia","Mollusca","","","Gastropoda","Heterobranchia","Nudipleura","Nudibranchia","Cladobranchia","Tritonioidea","Tritoniidae","",,"Tochuina","gigantea",,"",,"native","unlisted","","1973-09-20","Andy Lamb","PMLS","",,"2014-01-03","Andy Lamb","PMLS","",,19,"confirmed","observed","",873733,"VAS"
"Tonicella insignis","(Reeve, 1847)","","white-line chiton","Animalia","Mollusca","","","Polyplacophora","Neoloricata","","Chitonida","Acanthochitonina","Mopalioidea","Tonicellidae","Tonicellinae",,"Tonicella","insignis",,"",,"native","unlisted","","1973-06-14","Philip Lambert","RBCM","973-00137-004",,"2019-03-17","Andy Lamb","PMLS","",,89,"confirmed","unobserved","",498132,"VAS"
"Tonicella lineata","(Wood, 1815)","","lined chiton","Animalia","Mollusca","","","Polyplacophora","Neoloricata","","Chitonida","Acanthochitonina","Mopalioidea","Tonicellidae","Tonicellinae",,"Tonicella","lineata",,"",,"native","unlisted","","1973-09-20","Andy Lamb","PMLS","",,"2022-08-16","Dave Zeuss Cochrane","iNaturalist","",,186,"confirmed","observed","",47425,"VAS"
"Tresus capax","(Gould, 1850)","","fat gaper","Animalia","Mollusca","","","Bivalvia","Autobranchia","Imparidentia","Venerida","","Mactroidea","Mactridae","Lutrariinae",,"Tresus","capax",,"",,"native","unlisted","","1993-05-09","Charlie Gibbs","PMLS","",,"2022-05-19","Catiemac","iNaturalist","",,14,"confirmed","observed","",126927,"VAS"
"Tresus nuttallii","(Conrad, 1837)","","Pacific gaper","Animalia","Mollusca","","","Bivalvia","Autobranchia","Imparidentia","Venerida","","Mactroidea","Mactridae","Lutrariinae",,"Tresus","nuttallii",,"",,"native","unlisted","","1958-09-05","Ian McTaggart-Cowan","RBCM","979-00317",,"2021-04-09","Nomadkris","iNaturalist","",,7,"confirmed","observed","",117611,"VAS"
"Trichotropis cancellata","Hinds, 1843","","checkered hairysnail","Animalia","Mollusca","","","Gastropoda","Caenogastropoda","","Littorinimorpha","","Capuloidae","Capulidae","",,"Trichotropis","cancellata",,"",,"native","unlisted","","1985-08-02","Andy Lamb","PMLS","",,"2017-03-18","Andy Lamb","PMLS","",,12,"confirmed","unobserved","",447177,"VAS"
